sequence,visible_label,arc_id,arc_phase,concrete_event,tension_1_10,reward_1_10,hook_1_10,information_weight,action_weight,relationship_weight,emotion_weight,material_or_status_weight,pacing_note
"293","293화","RA-052","계약 유예·공식 일정 종료·귀국 재회","계약의 침묵을 라모스·리조·팬 시선으로 확인하되 협상을 억지로 결론 내리지 않는다. 백악관 만찬과 커쇼의 잠비아 계획을 거쳐 페레즈와의 장거리 이동을 유쾌하게 풀고, 라온 빌딩 앞에서 동행을 잠시 갈라 한유라 한 사람에게 초점을 맞춘다.","4","8","7","8","4","10","8","7","보상 범위=공식 인정·우정·귀환. 오바마에게 워싱턴의 영웅이라는 인사를 받고 백악관 일정을 닫으며, 페레즈와 한국에 와 라온의 안내를 맡긴 뒤 한유라의 카페 메시지로 향한다.; 계약의 침묵을 라모스·리조·팬 시선으로 확인하되 협상을 억지로 결론 내리지 않는다. 백악관 만찬과 커쇼의 잠비아 계획을 거쳐 페레즈와의 장거리 이동을 유쾌하게 풀고, 라온 빌딩 앞에서 동행을 잠시 갈라 한유라 한 사람에게 초점을 맞춘다."
"294","294화","RA-052","연인 관계 확정·잠비아 동행 출발","장거리 연락의 여운을 카페 대화와 잠비아 제안으로 조심스럽게 풀고, 한유라의 ‘좋아하는 사람과 가는 길’이라는 답으로 고백을 완성한다. 둘만의 밤과 예방접종을 거쳐 출국 열애설로 공적 압력을 붙이되, 잠비아 공항의 커쇼 부부와 더위를 힘들어하는 페레즈로 새 생활 장면을 연다.","4","9","6","7","5","10","10","5","보상 범위=연애·정서적 회복·공익 동행. 한유라와 서로 좋아한다는 마음을 확인하고 비공개 연인이 되며, 페레즈와 함께 잠비아로 가 커쇼 부부에게 자연스럽게 여자친구로 소개한다.; 장거리 연락의 여운을 카페 대화와 잠비아 제안으로 조심스럽게 풀고, 한유라의 ‘좋아하는 사람과 가는 길’이라는 답으로 고백을 완성한다. 둘만의 밤과 예방접종을 거쳐 출국 열애설로 공적 압력을 붙이되, 잠비아 공항의 커쇼 부부와 더위를 힘들어하는 페레즈로 새 생활 장면을 연다."
"295","295화","RA-052","현지 공동생활·보테 후원 제안","보테가 백인을 경계하는 상처와 커쇼 부부의 지속적 돌봄을 먼저 보여 봉사를 사진 행사가 아닌 생활로 만든다. 네 어른이 직접 공을 던지고 받으며 일주일을 보내고, 작별 순간에 가장 불평하던 페레즈가 무릎을 꿇고 한 아이의 장기 진로를 묻는 반전으로 집중한다.","4","8","8","8","7","10","9","7","보상 범위=공익·아이 관계·동료 변화. 커쇼 부부가 돌보는 아이들과 야구하며 신뢰를 쌓고, 처음 더위를 싫어하던 페레즈가 보테의 재능을 보고 정식 야구 훈련을 전폭 지원하겠다고 제안한다.; 보테가 백인을 경계하는 상처와 커쇼 부부의 지속적 돌봄을 먼저 보여 봉사를 사진 행사가 아닌 생활로 만든다. 네 어른이 직접 공을 던지고 받으며 일주일을 보내고, 작별 순간에 가장 불평하던 페레즈가 무릎을 꿇고 한 아이의 장기 진로를 묻는 반전으로 집중한다."
"296","296화","RA-052","지속 후원 확정·연애 공개·가족 승인","한 아이를 돕겠다는 말에서 현지 시설과 투자로 지원 단위를 키우고, 귀국 기자회견의 공동 인정으로 비공개 관계를 공적 사실로 바꾼다. 부모 집에서는 음식 준비·연애 경험·‘안식처’ 대화를 길게 두어 승인 과정을 생활로 체감시키고, 입맞춤 뒤 조용한 귀가로 완전히 이완한다.","3","9","3","7","6","10","10","8","보상 범위=공익 구조·공개 연애·가족 관계. 스포츠·의료센터와 보테 후원 약속을 남기고, 귀국 공항에서 두 사람이 연인임을 인정하며 윤상현·임혜정에게 한유라를 소개해 따뜻한 승인을 받는다.; 한 아이를 돕겠다는 말에서 현지 시설과 투자로 지원 단위를 키우고, 귀국 기자회견의 공동 인정으로 비공개 관계를 공적 사실로 바꾼다. 부모 집에서는 음식 준비·연애 경험·‘안식처’ 대화를 길게 두어 승인 과정을 생활로 체감시키고, 입맞춤 뒤 조용한 귀가로 완전히 이완한다."
"297","297화","RA-053","텍사스 이적·3,500만 달러 역할 합의","밤길의 관계 여운 다음 아침에 구단주의 전화 한 통으로 소속을 뒤집고, 가족·한유라·놀란 라이언과의 통화로 변화의 파장을 넓힌다. 텍사스 도착 뒤 집·차·연봉과 투타 운용을 구체 합의하고, 이 거래를 밀어붙인 단장이 문을 여는 순간에 추가 내용을 미룬다.","6","8","6","9","5","8","8","10","보상 범위=소속·연봉·커리어 사명. 워싱턴의 계약 침묵은 텍사스 이적으로 끝나고, 윤주혁은 1차 협상에서 3,500만 달러와 최고 대우를 받으며 3루·필요시 지명타자 병행을 선택한다.; 밤길의 관계 여운 다음 아침에 구단주의 전화 한 통으로 소속을 뒤집고, 가족·한유라·놀란 라이언과의 통화로 변화의 파장을 넓힌다. 텍사스 도착 뒤 집·차·연봉과 투타 운용을 구체 합의하고, 이 거래를 밀어붙인 단장이 문을 여는 순간에 추가 내용을 미룬다."
"298","298화","RA-053","텍사스 캠프 적응·103마일 개막 초구","텍사스가 내준 유망주와 받아 온 전력을 실제 이름으로 정리하고, 신임 감독·동료·조기 훈련을 거쳐 시범경기 12위라는 불안을 남긴다. 개막 라인업 뒤 1회 득점 무산까지 눌러 두었다가 윤주혁이 시범경기에서 숨긴 103마일을 초구에 한 번에 공개한다.","6","7","9","9","8","9","8","8","보상 범위=팀 전력·공식 경기 시작. 디트와일러·가야르도 등 보강 전력과 추신우의 안내 속에 새 팀을 익히고, 오클랜드 개막전 초구를 개인 공식 최고 103마일로 정확히 꽂는다.; 텍사스가 내준 유망주와 받아 온 전력을 실제 이름으로 정리하고, 신임 감독·동료·조기 훈련을 거쳐 시범경기 12위라는 불안을 남긴다. 개막 라인업 뒤 1회 득점 무산까지 눌러 두었다가 윤주혁이 시범경기에서 숨긴 103마일을 초구에 한 번에 공개한다."
"299","299화","RA-053","개막 완봉·다르빗슈 공백과 신인 반등","개막 첫 타자를 세 구 삼진으로 끊고 필더의 3점포와 대량 득점을 더해 시범경기 불안을 완봉으로 지운다. 곧 다르빗슈 토미존 수술과 윤주혁의 첫 패배로 비용을 붙인 뒤, 다음 경기 완봉·4연타석 홈런과 21세 좌완의 제구라는 복수의 반등을 묶어 팀 전체 변화로 넓힌다.","6","9","5","9","10","8","8","9","보상 범위=경기·팀 초반 전력. 95마일 슬라이더와 103마일 속구를 앞세워 11대0 2피안타 완봉을 만들고, 다르빗슈 시즌 아웃 뒤에도 스튜어트의 두 경기 연속 8이닝 무실점과 팀 12연승을 얻는다.; 개막 첫 타자를 세 구 삼진으로 끊고 필더의 3점포와 대량 득점을 더해 시범경기 불안을 완봉으로 지운다. 곧 다르빗슈 토미존 수술과 윤주혁의 첫 패배로 비용을 붙인 뒤, 다음 경기 완봉·4연타석 홈런과 21세 좌완의 제구라는 복수의 반등을 묶어 팀 전체 변화로 넓힌다."
"300","300화","RA-053","초반 추격 차단·소니 그레이 공략","세 팀 순위와 투타 기록을 먼저 넓게 펼치고, 스튜어트의 장점·분석 위험을 과거 기억과 대조한다. 직접 맞대결 스윕으로 팀 추격을 끊은 뒤 오클랜드의 소니 그레이와 한 타석으로 좁혀, 유인용 커브를 무너진 자세로 폴대 안쪽에 넘기는 기술 보상을 준다.","7","8","7","10","9","7","7","9","보상 범위=두 달 개인 기록·팀 연승·한 타석. 윤주혁은 타율 0.377·19홈런·45타점, 8승1패·평균자책점 0.94·151탈삼진을 쌓고, 텍사스는 두 시리즈 연속 스윕으로 다시 6연승한다.; 세 팀 순위와 투타 기록을 먼저 넓게 펼치고, 스튜어트의 장점·분석 위험을 과거 기억과 대조한다. 직접 맞대결 스윕으로 팀 추격을 끊은 뒤 오클랜드의 소니 그레이와 한 타석으로 좁혀, 유인용 커브를 무너진 자세로 폴대 안쪽에 넘기는 기술 보상을 준다."
"301","301화","RA-053","7연승 결산·중간 전력 진단","전 회차의 한 홈런을 네 중심 타자의 1회 연쇄 득점과 신인 선발 호투로 확장해 한 경기 보상을 완성한다. 이후 방송 스튜디오의 타순·투수진 수치를 통해 선두의 원인을 검증하되, 윤주혁 밖 선발과 불펜의 약점을 숨기지 않고 한 달 뒤 데드라인 과제로 남긴다.","4","8","4","10","8","9","7","8","보상 범위=경기·팀 운용 평가. 스튜어트가 7이닝 1실점으로 리드를 지켜 10대2·7연승을 만들고, 데니스 킨의 타순 운용과 윤주혁 중심의 팀 반등이 방송에서 인정받는다.; 전 회차의 한 홈런을 네 중심 타자의 1회 연쇄 득점과 신인 선발 호투로 확장해 한 경기 보상을 완성한다. 이후 방송 스튜디오의 타순·투수진 수치를 통해 선두의 원인을 검증하되, 윤주혁 밖 선발과 불펜의 약점을 숨기지 않고 한 달 뒤 데드라인 과제로 남긴다."
"302","302화","RA-053","데드라인 보강·17경기 선두·한유라의 일주일","데드라인 영입 명단과 팀 격차를 먼저 제시해 전 회차의 불펜 보강 과제를 구체적으로 지급한다. 이어 윤주혁의 투타 누적 기록과 한유라의 방문을 길게 쉬어 가는 관계 장면으로 겹치고, 공항 이별 뒤 다시 야구장에 돌아와 프린스 필더와 홈런 내기를 거는 장면으로 남은 한 달의 경쟁을 작게 점화한다.","4","8","5","9","6","9","8","9","보상 범위=로스터·정규시즌 성취·연애 생활. 텍사스는 2위와 17경기 차를 만들고 윤주혁은 20승·300탈삼진, 타율 0.371·39홈런·115타점을 찍는다. 한유라와는 일주일을 함께 살며 선수 이후 감독·단장이라는 미래까지 나눈다.; 데드라인 영입 명단과 팀 격차를 먼저 제시해 전 회차의 불펜 보강 과제를 구체적으로 지급한다. 이어 윤주혁의 투타 누적 기록과 한유라의 방문을 길게 쉬어 가는 관계 장면으로 겹치고, 공항 이별 뒤 다시 야구장에 돌아와 프린스 필더와 홈런 내기를 거는 장면으로 남은 한 달의 경쟁을 작게 점화한다."
"303","303화","RA-054","양대 트리플크라운 결산·ALDS 1차전 완승·2차전 무사 만루","팀 순위와 개인 최종 기록을 한꺼번에 결산해 한 시즌의 가장 큰 보상을 먼저 지급한다. 1차전 대승 뒤에는 윤주혁을 쉬게 한 2차전으로 곧장 넘어가 스캇 카즈미어의 3이닝 호투를 쌓고, 드쉴즈의 번트 안타·추신우의 2루타·벨트레 고의사구로 단숨에 무사 만루까지 압축한다.","7","10","8","10","10","6","9","10","보상 범위=시즌·경기·포스트시즌 진입. 윤주혁은 타율 0.372·50홈런·149타점과 25승·평균자책점 1.19·358탈삼진으로 세 번째 리그의 투타 삼관왕을 동시에 차지하고, 휴스턴과의 ALDS 1차전도 16대0으로 끝낸다.; 팀 순위와 개인 최종 기록을 한꺼번에 결산해 한 시즌의 가장 큰 보상을 먼저 지급한다. 1차전 대승 뒤에는 윤주혁을 쉬게 한 2차전으로 곧장 넘어가 스캇 카즈미어의 3이닝 호투를 쌓고, 드쉴즈의 번트 안타·추신우의 2루타·벨트레 고의사구로 단숨에 무사 만루까지 압축한다."
"304","304화","RA-054","해밀턴 만루포·ALDS 스윕·ALCS 0대0 대치","필더의 사구에서 해밀턴의 만루포로 직선 가속해 감독의 비주전 기용을 보상하고, 두 경기 결과를 짧게 정리해 ALDS를 닫는다. 곧 지난해 월드시리즈 상대 캔자스시티의 적개심과 볼케스의 이례적인 제구를 쌓아, 이미 끝난 시리즈의 흥분을 7회 선두타자 승부의 팽팽함으로 바꾼다.","8","9","8","8","9","7","9","9","보상 범위=타석·디비전시리즈·다음 시리즈 전환. 해밀턴의 만루 홈런으로 2차전을 13대2로 이기고 3차전도 10대4로 잡아 휴스턴을 세 경기 만에 탈락시킨다. ALCS에서는 윤주혁과 에딘슨 볼케스가 6회까지 0대0으로 맞선다.; 필더의 사구에서 해밀턴의 만루포로 직선 가속해 감독의 비주전 기용을 보상하고, 두 경기 결과를 짧게 정리해 ALDS를 닫는다. 곧 지난해 월드시리즈 상대 캔자스시티의 적개심과 볼케스의 이례적인 제구를 쌓아, 이미 끝난 시리즈의 흥분을 7회 선두타자 승부의 팽팽함으로 바꾼다."
"305","305화","RA-054","조브리스트 선제포·해밀턴 동점포·추신우의 미확정 타구","옛 동료 조브리스트가 여러 공을 버틴 끝에 윤주혁에게 드문 실점을 안겨 에이스의 무패 감각을 흔든다. 볼케스와 강한 불펜 때문에 패색이 짙어진 순간 해밀턴의 대타 홈런으로 한 번에 균형을 복구하고, 드쉴즈의 2루타 뒤 매드슨이 추신우에게 받아 낸 약한 타구에서 결과를 끊는다.","9","8","8","8","10","8","9","7","보상 범위=한 타석·한 경기의 균형 회복. 조브리스트가 윤주혁에게 솔로 홈런을 쳐 캔자스시티가 먼저 앞서지만, 데니스 킨이 낸 대타 조쉬 해밀턴이 켈빈 에레라의 100마일 속구를 넘겨 1대1을 만든다.; 옛 동료 조브리스트가 여러 공을 버틴 끝에 윤주혁에게 드문 실점을 안겨 에이스의 무패 감각을 흔든다. 볼케스와 강한 불펜 때문에 패색이 짙어진 순간 해밀턴의 대타 홈런으로 한 번에 균형을 복구하고, 드쉴즈의 2루타 뒤 매드슨이 추신우에게 받아 낸 약한 타구에서 결과를 끊는다."
"306","306화","RA-054","나폴리 만루포·ALCS 스윕·NLCS 7차전 9회 추격","에스코바의 송구 실책과 윤주혁 고의사구로 전 회차의 약한 타구를 만루 기회로 뒤집고, 필더를 빼는 과감한 대타가 나폴리의 초구 만루포로 즉시 폭발한다. ALCS 네 경기와 텍사스의 환영은 빠르게 결산한 뒤, 워싱턴-메츠 7차전 9회에 시선을 옮겨 0대5가 4대5로 좁혀지는 연속 타격을 실시간으로 붙인다.","9","10","10","9","10","8","10","10","보상 범위=한 타석·리그 챔피언십·월드시리즈 대진. 데니스 킨이 필더 대신 낸 마이크 나폴리가 초구 만루 홈런을 치고, 텍사스는 캔자스시티를 4연승으로 꺾어 창단 두 번째 월드시리즈 진출을 확정한다.; 에스코바의 송구 실책과 윤주혁 고의사구로 전 회차의 약한 타구를 만루 기회로 뒤집고, 필더를 빼는 과감한 대타가 나폴리의 초구 만루포로 즉시 폭발한다. ALCS 네 경기와 텍사스의 환영은 빠르게 결산한 뒤, 워싱턴-메츠 7차전 9회에 시선을 옮겨 0대5가 4대5로 좁혀지는 연속 타격을 실시간으로 붙인다."
