sequence,visible_label,arc_id,field,source_lines,next_source_lines,candidate_status,result,before_provenance,before,after,boundary_evidence
563,563,DCA-N45B,protagonist_goal,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,기술주와 물류자산을 저점에서 모아 팬데믹 뒤 금융·해운 회복을 모두 먹는다.,기술주와 물류자산을 저점에서 모아 팬데믹 뒤 금융·해운 회복을 모두 먹는다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,action,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,다이먼과 나스닥 저점매수를 진행하고 2~5조 달러 부양책·운임폭등 전에 선박·컨테이너를 사들이라고 지시한다.,다이먼과 나스닥 저점매수를 진행하고 2~5조 달러 부양책·운임폭등 전에 선박·컨테이너를 사들이라고 지시한다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,resistance_or_cost,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,부양책 규모·시점이 불확실하고 운임회복 전 선박·컨테이너 보유비용이 계속 든다.,부양책 규모·시점이 불확실하고 운임회복 전 선박·컨테이너 보유비용이 계속 든다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,turn_or_reveal,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우해운과 한국 해운업의 재도약이 몇 달 남지 않아 지금의 수모가 매입기회로 바뀐다.,태우해운과 한국 해운업의 재도약이 몇 달 남지 않아 지금의 수모가 매입기회로 바뀐다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,paid_reward,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"나스닥 매수와 선박·컨테이너 확보 지시, 부양책 대응 포트폴리오를 세운다. 해운자산의 실제 매입·인도는 진행 전이다.","나스닥 매수와 선박·컨테이너 확보 지시, 부양책 대응 포트폴리오를 세운다. 해운자산의 실제 매입·인도는 진행 전이다.",현재 화 하드 경계와 일치
563,563,DCA-N45B,state_change,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,폭락 방어자에서 기술·해운자산을 선점하려는 회복기 투자자로 이동하지만 선박·컨테이너 소유권은 아직 확보 전이다.,폭락 방어자에서 기술·해운자산을 선점하려는 회복기 투자자로 이동하지만 선박·컨테이너 소유권은 아직 확보 전이다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,ending_hook,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,대형 석유기업 자산과 바이든의 방역정책까지 같은 미국 일정에서 거래할지가 남는다.,대형 석유기업 자산과 바이든의 방역정책까지 같은 미국 일정에서 거래할지가 남는다.,현재 화 하드 경계와 일치
563,563,DCA-N45B,closed_loops,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,나스닥 저점매수; 부양책 전 해운자산 매입 지시,나스닥 저점매수; 부양책 전 해운자산 매입 지시,현재 화 하드 경계와 일치
563,563,DCA-N45B,opened_loops,L98403~L98564,L98565~L98760,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,선박·컨테이너 실제 계약·인도; 해운운임 폭등; 미국 에너지자산·정치협상,선박·컨테이너 실제 계약·인도; 해운운임 폭등; 미국 에너지자산·정치협상,현재 화 하드 경계와 일치
564,564,DCA-N45B,entry_state,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,백악관이 이틀 만에 대형 석유기업 대표들을 모아 김민재에게 저점자산을 내민다.,백악관이 이틀 만에 대형 석유기업 대표들을 모아 김민재에게 저점자산을 내민다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,reader_promise,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,엑슨·LNG선 자산을 헐값에 받고 바이든에게 백신 의무화 약속까지 얻는 정치·실물 거래.,엑슨·LNG선 자산을 헐값에 받고 바이든에게 백신 의무화 약속까지 얻는 정치·실물 거래.,현재 화 하드 경계와 일치
564,564,DCA-N45B,protagonist_goal,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,석유기업 자산가격을 깎고 신시내티의 바이든·오바마에게 방역조건을 제시한다.,석유기업 자산가격을 깎고 신시내티의 바이든·오바마에게 방역조건을 제시한다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,action,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,엑슨·LNG선 자산을 흥정하고 신시내티에서 바이든·오바마에게 백신 의무화를 요구한다,엑슨·LNG선 자산을 흥정하고 신시내티에서 바이든·오바마에게 백신 의무화를 요구한다,현재 화 하드 경계와 일치
564,564,DCA-N45B,resistance_or_cost,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,석유기업은 미래회복 가치를 주장하고 바이든도 선거 전 의무화 공약의 반발을 계산해야 한다.,석유기업은 미래회복 가치를 주장하고 바이든도 선거 전 의무화 공약의 반발을 계산해야 한다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,turn_or_reveal,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든의 답 하나가 트럼프에서 경주마를 바꿀지 결정하는 주사위가 된다.,바이든의 답 하나가 트럼프에서 경주마를 바꿀지 결정하는 주사위가 된다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,paid_reward,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,엑슨·LNG선 자산협상이 구체화되고 바이든에게 의무접종 조건이 공식 제시된다.,엑슨·LNG선 자산협상이 구체화되고 바이든에게 의무접종 조건이 공식 제시된다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,state_change,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,저점매수 일정이 차기 대통령 후보에게 정책대가를 요구하는 직접 후원협상으로 확대된다.,저점매수 일정이 차기 대통령 후보에게 정책대가를 요구하는 직접 후원협상으로 확대된다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,ending_hook,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든이 조건을 수락할지와 트럼프 선을 완전히 끊을지가 걸린다.,바이든이 조건을 수락할지와 트럼프 선을 완전히 끊을지가 걸린다.,현재 화 하드 경계와 일치
564,564,DCA-N45B,closed_loops,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,석유자산 흥정과 바이든 조건 제시.,석유자산 흥정과 바이든 조건 제시.,현재 화 하드 경계와 일치
564,564,DCA-N45B,opened_loops,L98565~L98760,L98761~L98946,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"의무접종 답변, 후보교체, 한국 백신 발표.","의무접종 답변, 후보교체, 한국 백신 발표.",현재 화 하드 경계와 일치
565,565,DCA-N45B,entry_state,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든은 의무접종 요구를 듣자마자 자신의 신념에 따른 조건부 찬성을 답한다.,바이든은 의무접종 요구를 듣자마자 자신의 신념에 따른 조건부 찬성을 답한다.,현재 화 하드 경계와 일치
565,565,DCA-N45B,reader_promise,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,주 경주마를 바이든으로 바꾸면서도 트럼프 관계를 끊지 않아 양 진영의 사업안전을 얻는 약속.,주 경주마를 바이든으로 바꾸면서도 트럼프 관계를 끊지 않아 양 진영의 사업안전을 얻는 약속.,현재 화 하드 경계와 일치
565,565,DCA-N45B,protagonist_goal,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든 후원을 주력으로 옮기되 현직 트럼프와의 채권·기업 거래선은 유지한다.,바이든 후원을 주력으로 옮기되 현직 트럼프와의 채권·기업 거래선은 유지한다.,현재 화 하드 경계와 일치
565,565,DCA-N45B,action,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든의 조건부 의무화 약속을 받고 주 경주마를 바꾸되 트럼프 선도 유지한다,바이든의 조건부 의무화 약속을 받고 주 경주마를 바꾸되 트럼프 선도 유지한다,현재 화 하드 경계와 일치
565,565,DCA-N45B,resistance_or_cost,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,후원전환이 새면 트럼프의 보복을 부르고 양쪽에 선을 걸치면 바이든의 신뢰도 잃을 수 있다.,후원전환이 새면 트럼프의 보복을 부르고 양쪽에 선을 걸치면 바이든의 신뢰도 잃을 수 있다.,현재 화 하드 경계와 일치
565,565,DCA-N45B,turn_or_reveal,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,백신정책에서는 바이든이 맞지만 두 진영 모두와 신뢰를 조율해야 세계 중심에 설 내실이 완성된다.,백신정책에서는 바이든이 맞지만 두 진영 모두와 신뢰를 조율해야 세계 중심에 설 내실이 완성된다.,현재 화 하드 경계와 일치
565,565,DCA-N45B,paid_reward,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든의 조건부 의무화 약속을 받고 주 후원선이 전환되며 트럼프 관계도 보존된다.,바이든의 조건부 의무화 약속을 받고 주 후원선이 전환되며 트럼프 관계도 보존된다.,현재 화 하드 경계와 일치
565,565,DCA-N45B,state_change,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,"트럼프 일변도에서 차기 권력은 바이든, 현직 사업은 트럼프로 분리한 이중 안전망이 생긴다.","트럼프 일변도에서 차기 권력은 바이든, 현직 사업은 트럼프로 분리한 이중 안전망이 생긴다.",현재 화 하드 경계와 일치
565,565,DCA-N45B,ending_hook,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든을 주 경주마로 바꾸고 트럼프선을 유지한 이중 안전망을 국내 사장단 회의와 백신정책의 실제 실행으로 연결할 수 있는가?,바이든을 주 경주마로 바꾸고 트럼프선을 유지한 이중 안전망을 국내 사장단 회의와 백신정책의 실제 실행으로 연결할 수 있는가?,현재 화 하드 경계와 일치
565,565,DCA-N45B,closed_loops,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,바이든 후원전환 결정과 트럼프선 유지.,바이든 후원전환 결정과 트럼프선 유지.,현재 화 하드 경계와 일치
565,565,DCA-N45B,opened_loops,L98761~L98946,L98947~L99104,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,국내 사장단 회의·산업투자; FDA·한국 백신 승인; 미국 대선,국내 사장단 회의·산업투자; FDA·한국 백신 승인; 미국 대선,현재 화 하드 경계와 일치
566,566,DCA-N46,entry_state,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우가 한국·세계 상위 그룹에 오른 상태에서 대통령 주재의 팬데믹 이후 산업회의가 열린다.,태우가 한국·세계 상위 그룹에 오른 상태에서 대통령 주재의 팬데믹 이후 산업회의가 열린다.,현재 화 하드 경계와 일치
566,566,DCA-N46,reader_promise,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,원전·레거시칩·모든 선박을 선점해 한국을 에너지·반도체·물류 허브로 만드는 약속.,원전·레거시칩·모든 선박을 선점해 한국을 에너지·반도체·물류 허브로 만드는 약속.,현재 화 하드 경계와 일치
566,566,DCA-N46,protagonist_goal,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,정부 규제를 풀고 태우상사가 시장의 선박·컨테이너를 가능한 한 모두 사게 한다.,정부 규제를 풀고 태우상사가 시장의 선박·컨테이너를 가능한 한 모두 사게 한다.,현재 화 하드 경계와 일치
566,566,DCA-N46,action,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,태우 사장단 회의에서 원전·레거시칩 증산과 태우상사의 선박 매입을 승인하고 계열사별 저점투자 방향을 정한다.,태우 사장단 회의에서 원전·레거시칩 증산과 태우상사의 선박 매입을 승인하고 계열사별 저점투자 방향을 정한다.,현재 화 하드 경계와 일치
566,566,DCA-N46,resistance_or_cost,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,원전 반대·구형칩 저평가·해운불황 때문에 투자 반대가 크고 매입비용도 막대하다.,원전 반대·구형칩 저평가·해운불황 때문에 투자 반대가 크고 매입비용도 막대하다.,현재 화 하드 경계와 일치
566,566,DCA-N46,turn_or_reveal,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,삼면이 바다인 한국에서 태우해운이 물류허브를 만들 수 있다는 그룹 차원의 산업지도가 선다.,삼면이 바다인 한국에서 태우해운이 물류허브를 만들 수 있다는 그룹 차원의 산업지도가 선다.,현재 화 하드 경계와 일치
566,566,DCA-N46,paid_reward,L98947~L99104,L99105~L99284,NONE,PASS,manager-followup immutable SHA 7053d49dc7025e48b56daa2b35458965918ffc570cd66be0f87f4239992581f8,사장단 회의에서 원전·레거시칩 증산과 전방위 선박매입 방침을 승인한다. 실제 증설·선박 소유는 집행 전이다.,사장단 회의에서 원전·레거시칩 증산과 전방위 선박매입 방침을 승인한다. 실제 증설·선박 소유는 집행 전이다.,현재 화 하드 경계와 일치
